CD_REFNIS,STAD,TX_MUNTY_DESCR_FR,NAAM,AANTAL
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Yasmine,17
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Rania,16
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Azra,15
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Mariam,15
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Nour,15
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Sara,15
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Amira,14
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Salma,13
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Dina,12
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Maryam,12
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Amina,11
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Fatima,11
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Imane,11
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Hajar,10
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Hira,10
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Léa,10
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Sofia,10
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Julia,9
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Marwa,9
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Nisa,9
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Nora,9
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Yousra,9
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Ela,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Elisa,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Hiba,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Ines,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Irem,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Lara,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Maria,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Maya,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Tasnim,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Tuana,8
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Alexandra,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Assia,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Aylin,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Emma,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Esma,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Firdaous,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Inès,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Israe,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Khadija,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Melisa,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Melissa,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Meryem,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Miray,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Myriam,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Nada,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Olivia,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Safae,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Zehra,7
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Aleyna,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Clara,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Eda,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Elisabeth,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Elise,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Firdaws,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Ilayda,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Isra,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Kawtar,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Lisa,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Louise,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Maja,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Mayssa,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Sabrina,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Selin,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Sirine,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Soumaya,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Zeynep,6
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Amélie,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Asya,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Belinay,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Daniela,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Daria,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Ecrin,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Esila,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Giulia,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Hazal,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Inaya,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Isabella,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Manal,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Marie,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Nicole,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Victoria,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Wiam,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Youssra,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Zaynab,5
21014,Sint-Joost-ten-Node,Saint-Josse-ten-Noode,Zineb,5
21015,Schaarbeek,Schaerbeek,Lina,139
21015,Schaarbeek,Schaerbeek,Aya,111
21015,Schaarbeek,Schaerbeek,Yasmine,101
21015,Schaarbeek,Schaerbeek,Nour,95
21015,Schaarbeek,Schaerbeek,Sarah,94
21015,Schaarbeek,Schaerbeek,Sofia,82
21015,Schaarbeek,Schaerbeek,Malak,77
21015,Schaarbeek,Schaerbeek,Sara,75
21015,Schaarbeek,Schaerbeek,Salma,67
21015,Schaarbeek,Schaerbeek,Maryam,62
21015,Schaarbeek,Schaerbeek,Elif,60
21015,Schaarbeek,Schaerbeek,Ines,59
21015,Schaarbeek,Schaerbeek,Amina,58
21015,Schaarbeek,Schaerbeek,Olivia,58
21015,Schaarbeek,Schaerbeek,Hajar,57
21015,Schaarbeek,Schaerbeek,Azra,56
21015,Schaarbeek,Schaerbeek,Fatima,54
21015,Schaarbeek,Schaerbeek,Assia,53
21015,Schaarbeek,Schaerbeek,Imane,50
21015,Schaarbeek,Schaerbeek,Julia,50
21015,Schaarbeek,Schaerbeek,Rania,49
21015,Schaarbeek,Schaerbeek,Emma,48
21015,Schaarbeek,Schaerbeek,Victoria,48
21015,Schaarbeek,Schaerbeek,Louise,47
21015,Schaarbeek,Schaerbeek,Alice,46
21015,Schaarbeek,Schaerbeek,Fatoumata,46
21015,Schaarbeek,Schaerbeek,Sirine,46
21015,Schaarbeek,Schaerbeek,Zeynep,46
21015,Schaarbeek,Schaerbeek,Léa,44
21015,Schaarbeek,Schaerbeek,Amira,43
21015,Schaarbeek,Schaerbeek,Chloé,41
21015,Schaarbeek,Schaerbeek,Elisa,41
21015,Schaarbeek,Schaerbeek,Juliette,41
21015,Schaarbeek,Schaerbeek,Laura,41
21015,Schaarbeek,Schaerbeek,Anna,40
21015,Schaarbeek,Schaerbeek,Asya,40
21015,Schaarbeek,Schaerbeek,Dina,40
21015,Schaarbeek,Schaerbeek,Inès,40
21015,Schaarbeek,Schaerbeek,Maria,40
21015,Schaarbeek,Schaerbeek,Mariam,40
21015,Schaarbeek,Schaerbeek,Khadija,38
21015,Schaarbeek,Schaerbeek,Lucie,37
21015,Schaarbeek,Schaerbeek,Nisa,37
21015,Schaarbeek,Schaerbeek,Nora,36
21015,Schaarbeek,Schaerbeek,Clara,35
21015,Schaarbeek,Schaerbeek,Zoé,35
21015,Schaarbeek,Schaerbeek,Camille,34
21015,Schaarbeek,Schaerbeek,Eva,34
21015,Schaarbeek,Schaerbeek,Marwa,34
21015,Schaarbeek,Schaerbeek,Yousra,34
21015,Schaarbeek,Schaerbeek,Elena,32
21015,Schaarbeek,Schaerbeek,Inaya,30
21015,Schaarbeek,Schaerbeek,Nina,30
21015,Schaarbeek,Schaerbeek,Hafsa,29
21015,Schaarbeek,Schaerbeek,Manon,29
21015,Schaarbeek,Schaerbeek,Maya,29
21015,Schaarbeek,Schaerbeek,Mayssa,29
21015,Schaarbeek,Schaerbeek,Meryem,29
21015,Schaarbeek,Schaerbeek,Lena,28
21015,Schaarbeek,Schaerbeek,Charlotte,27
21015,Schaarbeek,Schaerbeek,Hiba,27
21015,Schaarbeek,Schaerbeek,Lara,27
21015,Schaarbeek,Schaerbeek,Soumaya,27
21015,Schaarbeek,Schaerbeek,Aïcha,25
21015,Schaarbeek,Schaerbeek,Insaf,25
21015,Schaarbeek,Schaerbeek,Israe,25
21015,Schaarbeek,Schaerbeek,Kenza,25
21015,Schaarbeek,Schaerbeek,Alicia,24
21015,Schaarbeek,Schaerbeek,Farah,24
21015,Schaarbeek,Schaerbeek,Jeanne,24
21015,Schaarbeek,Schaerbeek,Safa,24
21015,Schaarbeek,Schaerbeek,Safia,24
21015,Schaarbeek,Schaerbeek,Ela,23
21015,Schaarbeek,Schaerbeek,Elise,23
21015,Schaarbeek,Schaerbeek,Jade,23
21015,Schaarbeek,Schaerbeek,Lilia,23
21015,Schaarbeek,Schaerbeek,Melek,23
21015,Schaarbeek,Schaerbeek,Nisrine,23
21015,Schaarbeek,Schaerbeek,Aleyna,22
21015,Schaarbeek,Schaerbeek,Amelia,22
21015,Schaarbeek,Schaerbeek,Anaïs,22
21015,Schaarbeek,Schaerbeek,Emilia,22
21015,Schaarbeek,Schaerbeek,Luna,22
21015,Schaarbeek,Schaerbeek,Mariama,22
21015,Schaarbeek,Schaerbeek,Melisa,22
21015,Schaarbeek,Schaerbeek,Rim,22
21015,Schaarbeek,Schaerbeek,Samia,22
21015,Schaarbeek,Schaerbeek,Soraya,22
21015,Schaarbeek,Schaerbeek,Tasnim,22
21015,Schaarbeek,Schaerbeek,Alix,21
21015,Schaarbeek,Schaerbeek,Anissa,21
21015,Schaarbeek,Schaerbeek,Esma,21
21015,Schaarbeek,Schaerbeek,Defne,20
21015,Schaarbeek,Schaerbeek,Irem,20
21015,Schaarbeek,Schaerbeek,Nicole,20
21015,Schaarbeek,Schaerbeek,Yaren,20
21015,Schaarbeek,Schaerbeek,Aylin,19
21015,Schaarbeek,Schaerbeek,Kadiatou,19
21015,Schaarbeek,Schaerbeek,Lamia,19
21015,Schaarbeek,Schaerbeek,Lou,19
21015,Schaarbeek,Schaerbeek,Maïssa,19
21015,Schaarbeek,Schaerbeek,Mila,19
21015,Schaarbeek,Schaerbeek,Pauline,19
21015,Schaarbeek,Schaerbeek,Selin,19
21015,Schaarbeek,Schaerbeek,Ecrin,18
21015,Schaarbeek,Schaerbeek,Giulia,18
21015,Schaarbeek,Schaerbeek,Hira,18
21015,Schaarbeek,Schaerbeek,Melis,18
21015,Schaarbeek,Schaerbeek,Nada,18
21015,Schaarbeek,Schaerbeek,Neyla,18
21015,Schaarbeek,Schaerbeek,Safiya,18
21015,Schaarbeek,Schaerbeek,Selma,18
21015,Schaarbeek,Schaerbeek,Youssra,18
21015,Schaarbeek,Schaerbeek,Alexandra,17
21015,Schaarbeek,Schaerbeek,Amal,17
21015,Schaarbeek,Schaerbeek,Belinay,17
21015,Schaarbeek,Schaerbeek,Beyza,17
21015,Schaarbeek,Schaerbeek,Elsa,17
21015,Schaarbeek,Schaerbeek,Lisa,17
21015,Schaarbeek,Schaerbeek,Mira,17
21015,Schaarbeek,Schaerbeek,Miray,17
21015,Schaarbeek,Schaerbeek,Rose,17
21015,Schaarbeek,Schaerbeek,Sabrine,17
21015,Schaarbeek,Schaerbeek,Sena,17
21015,Schaarbeek,Schaerbeek,Yasmina,17
21015,Schaarbeek,Schaerbeek,Elizan,16
21015,Schaarbeek,Schaerbeek,Emilie,16
21015,Schaarbeek,Schaerbeek,Esila,16
21015,Schaarbeek,Schaerbeek,Firdaws,16
21015,Schaarbeek,Schaerbeek,Gabriela,16
21015,Schaarbeek,Schaerbeek,Jinane,16
21015,Schaarbeek,Schaerbeek,Lily,16
21015,Schaarbeek,Schaerbeek,Manal,16
21015,Schaarbeek,Schaerbeek,Manel,16
21015,Schaarbeek,Schaerbeek,Medine,16
21015,Schaarbeek,Schaerbeek,Mia,16
21015,Schaarbeek,Schaerbeek,Natalia,16
21015,Schaarbeek,Schaerbeek,Noémie,16
21015,Schaarbeek,Schaerbeek,Oumou,16
21015,Schaarbeek,Schaerbeek,Safae,16
21015,Schaarbeek,Schaerbeek,Sophia,16
21015,Schaarbeek,Schaerbeek,Tuana,16
21015,Schaarbeek,Schaerbeek,Wiam,16
21015,Schaarbeek,Schaerbeek,Zaynab,16
21015,Schaarbeek,Schaerbeek,Zehra,16
21015,Schaarbeek,Schaerbeek,Zeyneb,16
21015,Schaarbeek,Schaerbeek,Zuzanna,16
21015,Schaarbeek,Schaerbeek,Aicha,15
21015,Schaarbeek,Schaerbeek,Alae,15
21015,Schaarbeek,Schaerbeek,Amel,15
21015,Schaarbeek,Schaerbeek,Amélie,15
21015,Schaarbeek,Schaerbeek,Asma,15
21015,Schaarbeek,Schaerbeek,Camélia,15
21015,Schaarbeek,Schaerbeek,Eliana,15
21015,Schaarbeek,Schaerbeek,Eliza,15
21015,Schaarbeek,Schaerbeek,Esra,15
21015,Schaarbeek,Schaerbeek,Hilal,15
21015,Schaarbeek,Schaerbeek,Jana,15
21015,Schaarbeek,Schaerbeek,Kawtar,15
21015,Schaarbeek,Schaerbeek,Sophie,15
21015,Schaarbeek,Schaerbeek,Ceylin,14
21015,Schaarbeek,Schaerbeek,Dilara,14
21015,Schaarbeek,Schaerbeek,Eslem,14
21015,Schaarbeek,Schaerbeek,Isra,14
21015,Schaarbeek,Schaerbeek,Nayla,14
21015,Schaarbeek,Schaerbeek,Romane,14
21015,Schaarbeek,Schaerbeek,Sila,14
21015,Schaarbeek,Schaerbeek,Ana,13
21015,Schaarbeek,Schaerbeek,Assiya,13
21015,Schaarbeek,Schaerbeek,Aïssatou,13
21015,Schaarbeek,Schaerbeek,Célia,13
21015,Schaarbeek,Schaerbeek,Hatice,13
21015,Schaarbeek,Schaerbeek,Ilayda,13
21015,Schaarbeek,Schaerbeek,Lola,13
21015,Schaarbeek,Schaerbeek,Margaux,13
21015,Schaarbeek,Schaerbeek,Myriam,13
21015,Schaarbeek,Schaerbeek,Noor,13
21015,Schaarbeek,Schaerbeek,Océane,13
21015,Schaarbeek,Schaerbeek,Rosalie,13
21015,Schaarbeek,Schaerbeek,Valentine,13
21015,Schaarbeek,Schaerbeek,Agathe,12
21015,Schaarbeek,Schaerbeek,Alya,12
21015,Schaarbeek,Schaerbeek,Basma,12
21015,Schaarbeek,Schaerbeek,Camelia,12
21015,Schaarbeek,Schaerbeek,Clémence,12
21015,Schaarbeek,Schaerbeek,Dalia,12
21015,Schaarbeek,Schaerbeek,Daria,12
21015,Schaarbeek,Schaerbeek,Eda,12
21015,Schaarbeek,Schaerbeek,Hazal,12
21015,Schaarbeek,Schaerbeek,Hidaya,12
21015,Schaarbeek,Schaerbeek,Ibtissam,12
21015,Schaarbeek,Schaerbeek,Leila,12
21015,Schaarbeek,Schaerbeek,Maja,12
21015,Schaarbeek,Schaerbeek,Nazli,12
21015,Schaarbeek,Schaerbeek,Nesrine,12
21015,Schaarbeek,Schaerbeek,Tasnime,12
21015,Schaarbeek,Schaerbeek,Aissatou,11
21015,Schaarbeek,Schaerbeek,Aïssata,11
21015,Schaarbeek,Schaerbeek,Beatrice,11
21015,Schaarbeek,Schaerbeek,Chiara,11
21015,Schaarbeek,Schaerbeek,Diana,11
21015,Schaarbeek,Schaerbeek,Elina,11
21015,Schaarbeek,Schaerbeek,Ezgi,11
21015,Schaarbeek,Schaerbeek,Gabrielle,11
21015,Schaarbeek,Schaerbeek,Gloria,11
21015,Schaarbeek,Schaerbeek,Hanna,11
21015,Schaarbeek,Schaerbeek,Hind,11
21015,Schaarbeek,Schaerbeek,Lucia,11
21015,Schaarbeek,Schaerbeek,Marie,11
21015,Schaarbeek,Schaerbeek,Melike,11
21015,Schaarbeek,Schaerbeek,Mellina,11
21015,Schaarbeek,Schaerbeek,Salomé,11
21015,Schaarbeek,Schaerbeek,Yasmin,11
21015,Schaarbeek,Schaerbeek,Zayneb,11
21015,Schaarbeek,Schaerbeek,Aleksandra,10
21015,Schaarbeek,Schaerbeek,Aliya,10
21015,Schaarbeek,Schaerbeek,Amalia,10
21015,Schaarbeek,Schaerbeek,Amélia,10
21015,Schaarbeek,Schaerbeek,Apolline,10
21015,Schaarbeek,Schaerbeek,Ariana,10
21015,Schaarbeek,Schaerbeek,Assil,10
21015,Schaarbeek,Schaerbeek,Berfin,10
21015,Schaarbeek,Schaerbeek,Célestine,10
21015,Schaarbeek,Schaerbeek,Douaa,10
21015,Schaarbeek,Schaerbeek,Dounia,10
21015,Schaarbeek,Schaerbeek,Elisabeth,10
21015,Schaarbeek,Schaerbeek,Ella,10
21015,Schaarbeek,Schaerbeek,Fatma,10
21015,Schaarbeek,Schaerbeek,Gizem,10
21015,Schaarbeek,Schaerbeek,Hana,10
21015,Schaarbeek,Schaerbeek,Hawa,10
21015,Schaarbeek,Schaerbeek,Helena,10
21015,Schaarbeek,Schaerbeek,Héloïse,10
21015,Schaarbeek,Schaerbeek,Janna,10
21015,Schaarbeek,Schaerbeek,Jihane,10
21015,Schaarbeek,Schaerbeek,Joséphine,10
21015,Schaarbeek,Schaerbeek,Maissa,10
21015,Schaarbeek,Schaerbeek,Medina,10
21015,Schaarbeek,Schaerbeek,Naïla,10
21015,Schaarbeek,Schaerbeek,Oumaima,10
21015,Schaarbeek,Schaerbeek,Sabrina,10
21015,Schaarbeek,Schaerbeek,Sakina,10
21015,Schaarbeek,Schaerbeek,Valentina,10
21015,Schaarbeek,Schaerbeek,Wiktoria,10
21015,Schaarbeek,Schaerbeek,Yagmur,10
21015,Schaarbeek,Schaerbeek,Zahra,10
21015,Schaarbeek,Schaerbeek,Alessia,9
21015,Schaarbeek,Schaerbeek,Aliénor,9
21015,Schaarbeek,Schaerbeek,Aminata,9
21015,Schaarbeek,Schaerbeek,Arwa,9
21015,Schaarbeek,Schaerbeek,Ayse,9
21015,Schaarbeek,Schaerbeek,Betül,9
21015,Schaarbeek,Schaerbeek,Eline,9
21015,Schaarbeek,Schaerbeek,Elodie,9
21015,Schaarbeek,Schaerbeek,Esin,9
21015,Schaarbeek,Schaerbeek,Firdaous,9
21015,Schaarbeek,Schaerbeek,Hannah,9
21015,Schaarbeek,Schaerbeek,Hiranur,9
21015,Schaarbeek,Schaerbeek,Houda,9
21015,Schaarbeek,Schaerbeek,Ida,9
21015,Schaarbeek,Schaerbeek,Iris,9
21015,Schaarbeek,Schaerbeek,Lea,9
21015,Schaarbeek,Schaerbeek,Lucy,9
21015,Schaarbeek,Schaerbeek,Léonie,9
21015,Schaarbeek,Schaerbeek,Madeleine,9
21015,Schaarbeek,Schaerbeek,Marion,9
21015,Schaarbeek,Schaerbeek,Melina,9
21015,Schaarbeek,Schaerbeek,Melissa,9
21015,Schaarbeek,Schaerbeek,Merve,9
21015,Schaarbeek,Schaerbeek,Milena,9
21015,Schaarbeek,Schaerbeek,Naomi,9
21015,Schaarbeek,Schaerbeek,Ranya,9
21015,Schaarbeek,Schaerbeek,Selena,9
21015,Schaarbeek,Schaerbeek,Sinem,9
21015,Schaarbeek,Schaerbeek,Soundous,9
21015,Schaarbeek,Schaerbeek,Vanessa,9
21015,Schaarbeek,Schaerbeek,Zineb,9
21015,Schaarbeek,Schaerbeek,Zélie,9
21015,Schaarbeek,Schaerbeek,Ada,8
21015,Schaarbeek,Schaerbeek,Amandine,8
21015,Schaarbeek,Schaerbeek,Anastasia,8
21015,Schaarbeek,Schaerbeek,Ceyda,8
21015,Schaarbeek,Schaerbeek,Eloïse,8
21015,Schaarbeek,Schaerbeek,Feyza,8
21015,Schaarbeek,Schaerbeek,Gabriella,8
21015,Schaarbeek,Schaerbeek,Hadja,8
21015,Schaarbeek,Schaerbeek,Halima,8
21015,Schaarbeek,Schaerbeek,Hanae,8
21015,Schaarbeek,Schaerbeek,Ikra,8
21015,Schaarbeek,Schaerbeek,Julie,8
21015,Schaarbeek,Schaerbeek,June,8
21015,Schaarbeek,Schaerbeek,Kadija,8
21015,Schaarbeek,Schaerbeek,Kiara,8
21015,Schaarbeek,Schaerbeek,Klara,8
21015,Schaarbeek,Schaerbeek,Masal,8
21015,Schaarbeek,Schaerbeek,Mayssae,8
21015,Schaarbeek,Schaerbeek,Melda,8
21015,Schaarbeek,Schaerbeek,Meriem,8
21015,Schaarbeek,Schaerbeek,Mina,8
21015,Schaarbeek,Schaerbeek,Morgane,8
21015,Schaarbeek,Schaerbeek,Rebeca,8
21015,Schaarbeek,Schaerbeek,Sanae,8
21015,Schaarbeek,Schaerbeek,Selen,8
21015,Schaarbeek,Schaerbeek,Stefania,8
21015,Schaarbeek,Schaerbeek,Sude,8
21015,Schaarbeek,Schaerbeek,Sultan,8
21015,Schaarbeek,Schaerbeek,Syrine,8
21015,Schaarbeek,Schaerbeek,Talia,8
21015,Schaarbeek,Schaerbeek,Théa,8
21015,Schaarbeek,Schaerbeek,Adèle,7
21015,Schaarbeek,Schaerbeek,Aissata,7
21015,Schaarbeek,Schaerbeek,Alba,7
21015,Schaarbeek,Schaerbeek,Alexia,7
21015,Schaarbeek,Schaerbeek,Alina,7
21015,Schaarbeek,Schaerbeek,Anisa,7
21015,Schaarbeek,Schaerbeek,Antonia,7
21015,Schaarbeek,Schaerbeek,Assya,7
21015,Schaarbeek,Schaerbeek,Clémentine,7
21015,Schaarbeek,Schaerbeek,Damla,7
21015,Schaarbeek,Schaerbeek,Elya,7
21015,Schaarbeek,Schaerbeek,Erina,7
21015,Schaarbeek,Schaerbeek,Esther,7
21015,Schaarbeek,Schaerbeek,Ikram,7
21015,Schaarbeek,Schaerbeek,Iman,7
21015,Schaarbeek,Schaerbeek,Jannat,7
21015,Schaarbeek,Schaerbeek,Kawthar,7
21015,Schaarbeek,Schaerbeek,Lilya,7
21015,Schaarbeek,Schaerbeek,Louisa,7
21015,Schaarbeek,Schaerbeek,Louna,7
21015,Schaarbeek,Schaerbeek,Manuela,7
21015,Schaarbeek,Schaerbeek,Meyra,7
21015,Schaarbeek,Schaerbeek,Miriam,7
21015,Schaarbeek,Schaerbeek,Nil,7
21015,Schaarbeek,Schaerbeek,Nilay,7
21015,Schaarbeek,Schaerbeek,Oliwia,7
21015,Schaarbeek,Schaerbeek,Rabia,7
21015,Schaarbeek,Schaerbeek,Rana,7
21015,Schaarbeek,Schaerbeek,Sania,7
21015,Schaarbeek,Schaerbeek,Sonia,7
21015,Schaarbeek,Schaerbeek,Stella,7
21015,Schaarbeek,Schaerbeek,Victoire,7
21015,Schaarbeek,Schaerbeek,Wissal,7
21015,Schaarbeek,Schaerbeek,Yamur,7
21015,Schaarbeek,Schaerbeek,Adama,6
21015,Schaarbeek,Schaerbeek,Adriana,6
21015,Schaarbeek,Schaerbeek,Aliyah,6
21015,Schaarbeek,Schaerbeek,Alma,6
21015,Schaarbeek,Schaerbeek,Almira,6
21015,Schaarbeek,Schaerbeek,Ambre,6
21015,Schaarbeek,Schaerbeek,Anaëlle,6
21015,Schaarbeek,Schaerbeek,Andrea,6
21015,Schaarbeek,Schaerbeek,Açelya,6
21015,Schaarbeek,Schaerbeek,Beren,6
21015,Schaarbeek,Schaerbeek,Capucine,6
21015,Schaarbeek,Schaerbeek,Celia,6
21015,Schaarbeek,Schaerbeek,Chahinez,6
21015,Schaarbeek,Schaerbeek,Chaimae,6
21015,Schaarbeek,Schaerbeek,Charlie,6
21015,Schaarbeek,Schaerbeek,Charline,6
21015,Schaarbeek,Schaerbeek,Claire,6
21015,Schaarbeek,Schaerbeek,Cléo,6
21015,Schaarbeek,Schaerbeek,Céline,6
21015,Schaarbeek,Schaerbeek,Derya,6
21015,Schaarbeek,Schaerbeek,Dikra,6
21015,Schaarbeek,Schaerbeek,Dilay,6
21015,Schaarbeek,Schaerbeek,Elanur,6
21015,Schaarbeek,Schaerbeek,Elis,6
21015,Schaarbeek,Schaerbeek,Elona,6
21015,Schaarbeek,Schaerbeek,Eléonore,6
21015,Schaarbeek,Schaerbeek,Emily,6
21015,Schaarbeek,Schaerbeek,Enora,6
21015,Schaarbeek,Schaerbeek,Fadime,6
21015,Schaarbeek,Schaerbeek,Hafssa,6
21015,Schaarbeek,Schaerbeek,Irmak,6
21015,Schaarbeek,Schaerbeek,Israa,6
21015,Schaarbeek,Schaerbeek,Johanna,6
21015,Schaarbeek,Schaerbeek,Joyce,6
21015,Schaarbeek,Schaerbeek,Kadiata,6
21015,Schaarbeek,Schaerbeek,Kamila,6
21015,Schaarbeek,Schaerbeek,Leonor,6
21015,Schaarbeek,Schaerbeek,Leyla,6
21015,Schaarbeek,Schaerbeek,Leyna,6
21015,Schaarbeek,Schaerbeek,Lila,6
21015,Schaarbeek,Schaerbeek,Liliana,6
21015,Schaarbeek,Schaerbeek,Lilou,6
21015,Schaarbeek,Schaerbeek,Lison,6
21015,Schaarbeek,Schaerbeek,Livia,6
21015,Schaarbeek,Schaerbeek,Lorena,6
21015,Schaarbeek,Schaerbeek,Lynn,6
21015,Schaarbeek,Schaerbeek,Maud,6
21015,Schaarbeek,Schaerbeek,Maxine,6
21015,Schaarbeek,Schaerbeek,Mouna,6
21015,Schaarbeek,Schaerbeek,Narjis,6
21015,Schaarbeek,Schaerbeek,Nihal,6
21015,Schaarbeek,Schaerbeek,Nisanur,6
21015,Schaarbeek,Schaerbeek,Noa,6
21015,Schaarbeek,Schaerbeek,Noura,6
21015,Schaarbeek,Schaerbeek,Nur,6
21015,Schaarbeek,Schaerbeek,Rachel,6
21015,Schaarbeek,Schaerbeek,Saliha,6
21015,Schaarbeek,Schaerbeek,Sephora,6
21015,Schaarbeek,Schaerbeek,Soline,6
21015,Schaarbeek,Schaerbeek,Violette,6
21015,Schaarbeek,Schaerbeek,Wiame,6
21015,Schaarbeek,Schaerbeek,Widad,6
21015,Schaarbeek,Schaerbeek,Zofia,6
21015,Schaarbeek,Schaerbeek,Ahlam,5
21015,Schaarbeek,Schaerbeek,Alia,5
21015,Schaarbeek,Schaerbeek,Alicja,5
21015,Schaarbeek,Schaerbeek,Aline,5
