CD_REFNIS,STAD,TX_MUNTY_DESCR_FR,NAAM,AANTAL
21002,Oudergem,Auderghem,Henry,5
21002,Oudergem,Auderghem,Jack,5
21002,Oudergem,Auderghem,James,5
21002,Oudergem,Auderghem,Lukas,5
21002,Oudergem,Auderghem,Mathis,5
21002,Oudergem,Auderghem,Mattéo,5
21002,Oudergem,Auderghem,Max,5
21002,Oudergem,Auderghem,Maxence,5
21002,Oudergem,Auderghem,Oliver,5
21002,Oudergem,Auderghem,Olivier,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Adam,42
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Mohamed,35
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Rayan,35
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,David,18
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Amine,16
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Mehdi,16
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Nathan,15
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Lucas,13
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Matteo,13
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Nolan,13
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ali,12
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ayoub,12
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Imran,12
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Issa,12
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Noah,12
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Alexandre,11
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Arthur,11
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Gabriel,11
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Liam,11
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Luca,11
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Raphaël,10
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ayman,9
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Hamza,9
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Hugo,9
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Yanis,9
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Zakaria,9
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Aaron,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ahmed,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Elias,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ethan,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ibrahim,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Nassim,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Reda,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Youssef,8
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Eden,7
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Imrane,7
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Jibril,7
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Loïc,7
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Mathieu,7
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Maxime,7
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Mohammed,7
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Amir,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Anas,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Bilal,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ilyas,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Isaac,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Mathias,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Noam,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Rafael,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Sami,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Samuel,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Théo,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Yassine,6
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Antoine,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Aymane,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Denis,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Evan,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Haroun,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Ismaël,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Leandro,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Louis,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Nicolas,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Nizar,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Simon,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Souleyman,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Tom,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Victor,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Wassim,5
21003,Sint-Agatha-Berchem,Berchem-Sainte-Agathe,Yassir,5
21004,Brussel,Bruxelles,Mohamed,402
21004,Brussel,Bruxelles,Adam,363
21004,Brussel,Bruxelles,Rayan,167
21004,Brussel,Bruxelles,Gabriel,132
21004,Brussel,Bruxelles,Ayoub,126
21004,Brussel,Bruxelles,Imran,113
21004,Brussel,Bruxelles,David,110
21004,Brussel,Bruxelles,Youssef,105
21004,Brussel,Bruxelles,Anas,104
21004,Brussel,Bruxelles,Ilyas,100
21004,Brussel,Bruxelles,Hamza,97
21004,Brussel,Bruxelles,Ibrahim,90
21004,Brussel,Bruxelles,Yanis,89
21004,Brussel,Bruxelles,Zakaria,89
21004,Brussel,Bruxelles,Yassine,85
21004,Brussel,Bruxelles,Mohammed,82
21004,Brussel,Bruxelles,Lucas,78
21004,Brussel,Bruxelles,Amine,77
21004,Brussel,Bruxelles,Amir,77
21004,Brussel,Bruxelles,Noah,77
21004,Brussel,Bruxelles,Imrane,76
21004,Brussel,Bruxelles,Wassim,74
21004,Brussel,Bruxelles,Bilal,72
21004,Brussel,Bruxelles,Nassim,69
21004,Brussel,Bruxelles,Mehdi,67
21004,Brussel,Bruxelles,Ahmed,65
21004,Brussel,Bruxelles,Younes,63
21004,Brussel,Bruxelles,Nathan,60
21004,Brussel,Bruxelles,Daniel,58
21004,Brussel,Bruxelles,Luca,57
21004,Brussel,Bruxelles,Ali,56
21004,Brussel,Bruxelles,Ayman,56
21004,Brussel,Bruxelles,Victor,56
21004,Brussel,Bruxelles,Mamadou,54
21004,Brussel,Bruxelles,Alexandre,53
21004,Brussel,Bruxelles,Arthur,52
21004,Brussel,Bruxelles,Ethan,52
21004,Brussel,Bruxelles,Yassin,52
21004,Brussel,Bruxelles,Walid,50
21004,Brussel,Bruxelles,Omar,49
21004,Brussel,Bruxelles,Rayane,47
21004,Brussel,Bruxelles,Ilias,46
21004,Brussel,Bruxelles,Samuel,46
21004,Brussel,Bruxelles,Louis,45
21004,Brussel,Bruxelles,Hugo,44
21004,Brussel,Bruxelles,Aaron,40
21004,Brussel,Bruxelles,Alex,40
21004,Brussel,Bruxelles,Ismaël,40
21004,Brussel,Bruxelles,Maxime,40
21004,Brussel,Bruxelles,Thomas,40
21004,Brussel,Bruxelles,Nicolas,38
21004,Brussel,Bruxelles,Raphaël,37
21004,Brussel,Bruxelles,Reda,37
21004,Brussel,Bruxelles,Haroun,36
21004,Brussel,Bruxelles,Liam,34
21004,Brussel,Bruxelles,Oscar,34
21004,Brussel,Bruxelles,Sami,34
21004,Brussel,Bruxelles,Diego,33
21004,Brussel,Bruxelles,Aymane,32
21004,Brussel,Bruxelles,Elias,32
21004,Brussel,Bruxelles,Marwan,32
21004,Brussel,Bruxelles,William,32
21004,Brussel,Bruxelles,Ziyad,32
21004,Brussel,Bruxelles,Aymen,31
21004,Brussel,Bruxelles,Akram,30
21004,Brussel,Bruxelles,Daoud,30
21004,Brussel,Bruxelles,Salim,30
21004,Brussel,Bruxelles,Mathias,29
21004,Brussel,Bruxelles,Soulayman,29
21004,Brussel,Bruxelles,Zayd,29
21004,Brussel,Bruxelles,Sebastian,28
21004,Brussel,Bruxelles,Yasser,28
21004,Brussel,Bruxelles,Alexander,27
21004,Brussel,Bruxelles,Amadou,27
21004,Brussel,Bruxelles,Ismail,27
21004,Brussel,Bruxelles,Nolan,27
21004,Brussel,Bruxelles,Souleyman,27
21004,Brussel,Bruxelles,Matteo,26
21004,Brussel,Bruxelles,Ryan,26
21004,Brussel,Bruxelles,Simon,26
21004,Brussel,Bruxelles,Ilyes,25
21004,Brussel,Bruxelles,Jules,25
21004,Brussel,Bruxelles,Maher,25
21004,Brussel,Bruxelles,Moussa,25
21004,Brussel,Bruxelles,Samy,25
21004,Brussel,Bruxelles,Souleymane,25
21004,Brussel,Bruxelles,Emmanuel,24
21004,Brussel,Bruxelles,Filip,24
21004,Brussel,Bruxelles,Isaac,24
21004,Brussel,Bruxelles,Safwan,24
21004,Brussel,Bruxelles,Eden,23
21004,Brussel,Bruxelles,Issa,23
21004,Brussel,Bruxelles,Léon,23
21004,Brussel,Bruxelles,Sacha,23
21004,Brussel,Bruxelles,Théo,23
21004,Brussel,Bruxelles,Amin,22
21004,Brussel,Bruxelles,Antoine,22
21004,Brussel,Bruxelles,Darius,22
21004,Brussel,Bruxelles,Ismael,22
21004,Brussel,Bruxelles,Mathis,22
21004,Brussel,Bruxelles,Naël,22
21004,Brussel,Bruxelles,Soufiane,22
21004,Brussel,Bruxelles,Alexis,21
21004,Brussel,Bruxelles,Alpha,21
21004,Brussel,Bruxelles,Benjamin,21
21004,Brussel,Bruxelles,Hassan,21
21004,Brussel,Bruxelles,Imad,21
21004,Brussel,Bruxelles,Jonathan,21
21004,Brussel,Bruxelles,Naïm,21
21004,Brussel,Bruxelles,Rafael,21
21004,Brussel,Bruxelles,Yassir,21
21004,Brussel,Bruxelles,Abdoulaye,20
21004,Brussel,Bruxelles,Achraf,20
21004,Brussel,Bruxelles,Max,20
21004,Brussel,Bruxelles,Nadir,20
21004,Brussel,Bruxelles,Noé,20
21004,Brussel,Bruxelles,Abdellah,19
21004,Brussel,Bruxelles,Adrien,19
21004,Brussel,Bruxelles,Anis,19
21004,Brussel,Bruxelles,Felix,19
21004,Brussel,Bruxelles,Iyad,19
21004,Brussel,Bruxelles,Alexandru,18
21004,Brussel,Bruxelles,Boubacar,18
21004,Brussel,Bruxelles,Denis,18
21004,Brussel,Bruxelles,Enzo,18
21004,Brussel,Bruxelles,Eric,18
21004,Brussel,Bruxelles,Kevin,18
21004,Brussel,Bruxelles,Loïc,18
21004,Brussel,Bruxelles,Noam,18
21004,Brussel,Bruxelles,Safwane,18
21004,Brussel,Bruxelles,Esteban,17
21004,Brussel,Bruxelles,Gaspard,17
21004,Brussel,Bruxelles,Issam,17
21004,Brussel,Bruxelles,Louay,17
21004,Brussel,Bruxelles,Marcel,17
21004,Brussel,Bruxelles,Martin,17
21004,Brussel,Bruxelles,Matthias,17
21004,Brussel,Bruxelles,Maxim,17
21004,Brussel,Bruxelles,Muhammad,17
21004,Brussel,Bruxelles,Oumar,17
21004,Brussel,Bruxelles,Owen,17
21004,Brussel,Bruxelles,Salman,17
21004,Brussel,Bruxelles,Sofiane,17
21004,Brussel,Bruxelles,Anouar,16
21004,Brussel,Bruxelles,Charles,16
21004,Brussel,Bruxelles,Dylan,16
21004,Brussel,Bruxelles,Emile,16
21004,Brussel,Bruxelles,Ibrahima,16
21004,Brussel,Bruxelles,Jad,16
21004,Brussel,Bruxelles,Karim,16
21004,Brussel,Bruxelles,Mathéo,16
21004,Brussel,Bruxelles,Saad,16
21004,Brussel,Bruxelles,Thierno,16
21004,Brussel,Bruxelles,Yusuf,16
21004,Brussel,Bruxelles,Ziad,16
21004,Brussel,Bruxelles,Adrian,15
21004,Brussel,Bruxelles,Anthony,15
21004,Brussel,Bruxelles,Axel,15
21004,Brussel,Bruxelles,Clément,15
21004,Brussel,Bruxelles,Enes,15
21004,Brussel,Bruxelles,Henri,15
21004,Brussel,Bruxelles,James,15
21004,Brussel,Bruxelles,Joshua,15
21004,Brussel,Bruxelles,Leo,15
21004,Brussel,Bruxelles,Lorenzo,15
21004,Brussel,Bruxelles,Lukas,15
21004,Brussel,Bruxelles,Matei,15
21004,Brussel,Bruxelles,Mathieu,15
21004,Brussel,Bruxelles,Mohammad,15
21004,Brussel,Bruxelles,Mustafa,15
21004,Brussel,Bruxelles,Olivier,15
21004,Brussel,Bruxelles,Robert,15
21004,Brussel,Bruxelles,Sohaib,15
21004,Brussel,Bruxelles,Adil,14
21004,Brussel,Bruxelles,Alessandro,14
21004,Brussel,Bruxelles,Berat,14
21004,Brussel,Bruxelles,Bryan,14
21004,Brussel,Bruxelles,Félix,14
21004,Brussel,Bruxelles,Guillaume,14
21004,Brussel,Bruxelles,Jean,14
21004,Brussel,Bruxelles,Kaïs,14
21004,Brussel,Bruxelles,Marouane,14
21004,Brussel,Bruxelles,Maël,14
21004,Brussel,Bruxelles,Nawfel,14
21004,Brussel,Bruxelles,Romain,14
21004,Brussel,Bruxelles,Sajid,14
21004,Brussel,Bruxelles,Taha,14
21004,Brussel,Bruxelles,Wael,14
21004,Brussel,Bruxelles,Abdoullah,13
21004,Brussel,Bruxelles,Adem,13
21004,Brussel,Bruxelles,Badr,13
21004,Brussel,Bruxelles,Eduard,13
21004,Brussel,Bruxelles,Elhadj,13
21004,Brussel,Bruxelles,Emir,13
21004,Brussel,Bruxelles,Eymen,13
21004,Brussel,Bruxelles,George,13
21004,Brussel,Bruxelles,Ismaïl,13
21004,Brussel,Bruxelles,Jack,13
21004,Brussel,Bruxelles,Julian,13
21004,Brussel,Bruxelles,Julien,13
21004,Brussel,Bruxelles,Lucien,13
21004,Brussel,Bruxelles,Nabil,13
21004,Brussel,Bruxelles,Nael,13
21004,Brussel,Bruxelles,Noa,13
21004,Brussel,Bruxelles,Oussama,13
21004,Brussel,Bruxelles,Ruben,13
21004,Brussel,Bruxelles,Salmane,13
21004,Brussel,Bruxelles,Tenzin,13
21004,Brussel,Bruxelles,Valentin,13
21004,Brussel,Bruxelles,Achille,12
21004,Brussel,Bruxelles,Anass,12
21004,Brussel,Bruxelles,Angelo,12
21004,Brussel,Bruxelles,Charlie,12
21004,Brussel,Bruxelles,Damian,12
21004,Brussel,Bruxelles,Haron,12
21004,Brussel,Bruxelles,Kaan,12
21004,Brussel,Bruxelles,Kamil,12
21004,Brussel,Bruxelles,Luka,12
21004,Brussel,Bruxelles,Mateo,12
21004,Brussel,Bruxelles,Michael,12
21004,Brussel,Bruxelles,Mohamed-Amine,12
21004,Brussel,Bruxelles,Muhammed,12
21004,Brussel,Bruxelles,Nahil,12
21004,Brussel,Bruxelles,Selim,12
21004,Brussel,Bruxelles,Tristan,12
21004,Brussel,Bruxelles,Abdallah,11
21004,Brussel,Bruxelles,Abderrahman,11
21004,Brussel,Bruxelles,Alessio,11
21004,Brussel,Bruxelles,Chadi,11
21004,Brussel,Bruxelles,Elyas,11
21004,Brussel,Bruxelles,Evan,11
21004,Brussel,Bruxelles,Hatim,11
21004,Brussel,Bruxelles,Leonardo,11
21004,Brussel,Bruxelles,Mahdi,11
21004,Brussel,Bruxelles,Marwane,11
21004,Brussel,Bruxelles,Mikail,11
21004,Brussel,Bruxelles,Nathanaël,11
21004,Brussel,Bruxelles,Noham,11
21004,Brussel,Bruxelles,Ousmane,11
21004,Brussel,Bruxelles,Safouane,11
21004,Brussel,Bruxelles,Sam,11
21004,Brussel,Bruxelles,Souhail,11
21004,Brussel,Bruxelles,Stefan,11
21004,Brussel,Bruxelles,Theo,11
21004,Brussel,Bruxelles,Tom,11
21004,Brussel,Bruxelles,Yasin,11
21004,Brussel,Bruxelles,Abderrahmane,10
21004,Brussel,Bruxelles,Abdoul,10
21004,Brussel,Bruxelles,Abel,10
21004,Brussel,Bruxelles,Anton,10
21004,Brussel,Bruxelles,Arda,10
21004,Brussel,Bruxelles,Bruno,10
21004,Brussel,Bruxelles,Chahid,10
21004,Brussel,Bruxelles,Christian,10
21004,Brussel,Bruxelles,Deniz,10
21004,Brussel,Bruxelles,Djibril,10
21004,Brussel,Bruxelles,Dorian,10
21004,Brussel,Bruxelles,Eliott,10
21004,Brussel,Bruxelles,Emre,10
21004,Brussel,Bruxelles,Fares,10
21004,Brussel,Bruxelles,Georges,10
21004,Brussel,Bruxelles,Jan,10
21004,Brussel,Bruxelles,Jayden,10
21004,Brussel,Bruxelles,Jonas,10
21004,Brussel,Bruxelles,Kacper,10
21004,Brussel,Bruxelles,Kylian,10
21004,Brussel,Bruxelles,Loqman,10
21004,Brussel,Bruxelles,Luan,10
21004,Brussel,Bruxelles,Marius,10
21004,Brussel,Bruxelles,Mehmet,10
21004,Brussel,Bruxelles,Milo,10
21004,Brussel,Bruxelles,Nelson,10
21004,Brussel,Bruxelles,Nizar,10
21004,Brussel,Bruxelles,Paul,10
21004,Brussel,Bruxelles,Soulaymane,10
21004,Brussel,Bruxelles,Théodore,10
21004,Brussel,Bruxelles,Timéo,10
21004,Brussel,Bruxelles,Viktor,10
21004,Brussel,Bruxelles,Yannis,10
21004,Brussel,Bruxelles,Abdel,9
21004,Brussel,Bruxelles,Abdullah,9
21004,Brussel,Bruxelles,Ahmet,9
21004,Brussel,Bruxelles,Albert,9
21004,Brussel,Bruxelles,Andrei,9
21004,Brussel,Bruxelles,Antonio,9
21004,Brussel,Bruxelles,Arnaud,9
21004,Brussel,Bruxelles,Edward,9
21004,Brussel,Bruxelles,Emanuel,9
21004,Brussel,Bruxelles,Emil,9
21004,Brussel,Bruxelles,Erik,9
21004,Brussel,Bruxelles,Francesco,9
21004,Brussel,Bruxelles,Joseph,9
21004,Brussel,Bruxelles,Kenan,9
21004,Brussel,Bruxelles,Kerem,9
21004,Brussel,Bruxelles,Leandro,9
21004,Brussel,Bruxelles,Léo,9
21004,Brussel,Bruxelles,Malik,9
21004,Brussel,Bruxelles,Maximilian,9
21004,Brussel,Bruxelles,Mustapha,9
21004,Brussel,Bruxelles,Patrick,9
21004,Brussel,Bruxelles,Pierre,9
21004,Brussel,Bruxelles,Raphael,9
21004,Brussel,Bruxelles,Riyad,9
21004,Brussel,Bruxelles,Robin,9
21004,Brussel,Bruxelles,Sabri,9
21004,Brussel,Bruxelles,Waël,9
21004,Brussel,Bruxelles,Wissam,9
21004,Brussel,Bruxelles,Yahya,9
21004,Brussel,Bruxelles,Youness,9
21004,Brussel,Bruxelles,Abdul,8
21004,Brussel,Bruxelles,Ahmad,8
21004,Brussel,Bruxelles,Andreas,8
21004,Brussel,Bruxelles,Arman,8
21004,Brussel,Bruxelles,Basile,8
21004,Brussel,Bruxelles,Brahim,8
21004,Brussel,Bruxelles,Brayan,8
21004,Brussel,Bruxelles,Camil,8
21004,Brussel,Bruxelles,Carlos,8
21004,Brussel,Bruxelles,Cristian,8
21004,Brussel,Bruxelles,Cyril,8
21004,Brussel,Bruxelles,Efe,8
21004,Brussel,Bruxelles,Elisei,8
21004,Brussel,Bruxelles,Fabian,8
21004,Brussel,Bruxelles,Faris,8
21004,Brussel,Bruxelles,Gaston,8
21004,Brussel,Bruxelles,Hakim,8
21004,Brussel,Bruxelles,Henry,8
21004,Brussel,Bruxelles,Igor,8
21004,Brussel,Bruxelles,Ishaq,8
21004,Brussel,Bruxelles,Jibril,8
21004,Brussel,Bruxelles,Karam,8
21004,Brussel,Bruxelles,Kenzo,8
21004,Brussel,Bruxelles,Leon,8
21004,Brussel,Bruxelles,Levi,8
21004,Brussel,Bruxelles,Marcus,8
21004,Brussel,Bruxelles,Matheo,8
21004,Brussel,Bruxelles,Mathys,8
21004,Brussel,Bruxelles,Maximilien,8
21004,Brussel,Bruxelles,Miguel,8
21004,Brussel,Bruxelles,Mohamad,8
21004,Brussel,Bruxelles,Naoufel,8
21004,Brussel,Bruxelles,Othman,8
21004,Brussel,Bruxelles,Pablo,8
21004,Brussel,Bruxelles,Semih,8
21004,Brussel,Bruxelles,Tiago,8
21004,Brussel,Bruxelles,Waïl,8
21004,Brussel,Bruxelles,Xavier,8
21004,Brussel,Bruxelles,Youssouf,8
21004,Brussel,Bruxelles,Zaïd,8
21004,Brussel,Bruxelles,Adnan,7
21004,Brussel,Bruxelles,Alassane,7
21004,Brussel,Bruxelles,Amjad,7
21004,Brussel,Bruxelles,Amos,7
21004,Brussel,Bruxelles,Ayaan,7
21004,Brussel,Bruxelles,Baptiste,7
21004,Brussel,Bruxelles,Dalil,7
21004,Brussel,Bruxelles,Driss,7
21004,Brussel,Bruxelles,El,7
21004,Brussel,Bruxelles,Elijah,7
21004,Brussel,Bruxelles,Giuseppe,7
21004,Brussel,Bruxelles,Haytam,7
21004,Brussel,Bruxelles,Hicham,7
21004,Brussel,Bruxelles,Houdeyfa,7
21004,Brussel,Bruxelles,Idriss,7
21004,Brussel,Bruxelles,Ilian,7
21004,Brussel,Bruxelles,Joachim,7
21004,Brussel,Bruxelles,Josué,7
21004,Brussel,Bruxelles,Kuzey,7
21004,Brussel,Bruxelles,Lenny,7
21004,Brussel,Bruxelles,Léopold,7
21004,Brussel,Bruxelles,Majd,7
21004,Brussel,Bruxelles,Manuel,7
21004,Brussel,Bruxelles,Mario,7
21004,Brussel,Bruxelles,Matias,7
21004,Brussel,Bruxelles,Matthew,7
21004,Brussel,Bruxelles,Melvin,7
21004,Brussel,Bruxelles,Moad,7
21004,Brussel,Bruxelles,Mouad,7
21004,Brussel,Bruxelles,Mouhamed,7
21004,Brussel,Bruxelles,Nawfal,7
21004,Brussel,Bruxelles,Nouh,7
21004,Brussel,Bruxelles,Oliver,7
21004,Brussel,Bruxelles,Oskar,7
21004,Brussel,Bruxelles,Riccardo,7
21004,Brussel,Bruxelles,Salih,7
21004,Brussel,Bruxelles,Samir,7
21004,Brussel,Bruxelles,Santiago,7
21004,Brussel,Bruxelles,Sasha,7
21004,Brussel,Bruxelles,Soufian,7
21004,Brussel,Bruxelles,Szymon,7
21004,Brussel,Bruxelles,Ulysse,7
21004,Brussel,Bruxelles,Wail,7
21004,Brussel,Bruxelles,Adnane,6
21004,Brussel,Bruxelles,Aleksander,6
21004,Brussel,Bruxelles,Anes,6
21004,Brussel,Bruxelles,Anir,6
21004,Brussel,Bruxelles,Antoni,6
21004,Brussel,Bruxelles,Aris,6
21004,Brussel,Bruxelles,Batuhan,6
21004,Brussel,Bruxelles,Berkay,6
21004,Brussel,Bruxelles,Bradley,6
21004,Brussel,Bruxelles,Casper,6
21004,Brussel,Bruxelles,Dawid,6
21004,Brussel,Bruxelles,Dawoud,6
21004,Brussel,Bruxelles,Dilan,6
21004,Brussel,Bruxelles,Ediz,6
21004,Brussel,Bruxelles,Elie,6
21004,Brussel,Bruxelles,Elliot,6
21004,Brussel,Bruxelles,Emirhan,6
21004,Brussel,Bruxelles,Fineas,6
21004,Brussel,Bruxelles,Florian,6
21004,Brussel,Bruxelles,Gaël,6
21004,Brussel,Bruxelles,Hasan,6
21004,Brussel,Bruxelles,Haytham,6
21004,Brussel,Bruxelles,Houdayfa,6
21004,Brussel,Bruxelles,Hüseyin,6
21004,Brussel,Bruxelles,Ilan,6
21004,Brussel,Bruxelles,Ilyan,6
21004,Brussel,Bruxelles,Islam,6
21004,Brussel,Bruxelles,Ivan,6
21004,Brussel,Bruxelles,Jordan,6
21004,Brussel,Bruxelles,Kenny,6
21004,Brussel,Bruxelles,Khalil,6
21004,Brussel,Bruxelles,Laszlo,6
21004,Brussel,Bruxelles,Leonard,6
21004,Brussel,Bruxelles,Lionel,6
21004,Brussel,Bruxelles,Logan,6
21004,Brussel,Bruxelles,Lou,6
21004,Brussel,Bruxelles,Luis,6
21004,Brussel,Bruxelles,Mamoudou,6
21004,Brussel,Bruxelles,Marc,6
21004,Brussel,Bruxelles,Marco,6
21004,Brussel,Bruxelles,Matthieu,6
21004,Brussel,Bruxelles,Mouhamadou,6
21004,Brussel,Bruxelles,Mourad,6
21004,Brussel,Bruxelles,Nahel,6
21004,Brussel,Bruxelles,Natan,6
21004,Brussel,Bruxelles,Olaf,6
21004,Brussel,Bruxelles,Otto,6
21004,Brussel,Bruxelles,Patryk,6
21004,Brussel,Bruxelles,Pharell,6
21004,Brussel,Bruxelles,Philip,6
21004,Brussel,Bruxelles,Prince,6
21004,Brussel,Bruxelles,Quentin,6
21004,Brussel,Bruxelles,Salah,6
21004,Brussel,Bruxelles,Sofian,6
21004,Brussel,Bruxelles,Souhaib,6
21004,Brussel,Bruxelles,Sébastien,6
21004,Brussel,Bruxelles,Teo,6
21004,Brussel,Bruxelles,Theodore,6
21004,Brussel,Bruxelles,Yann,6
21004,Brussel,Bruxelles,Zaid,6
21004,Brussel,Bruxelles,Zakariya,6
21004,Brussel,Bruxelles,Abdelaziz,5
21004,Brussel,Bruxelles,Abderahman,5
21004,Brussel,Bruxelles,Abraham,5
21004,Brussel,Bruxelles,Adel,5
21004,Brussel,Bruxelles,Aksel,5
21004,Brussel,Bruxelles,Alan,5
21004,Brussel,Bruxelles,Alejandro,5
21004,Brussel,Bruxelles,Andy,5
21004,Brussel,Bruxelles,Aron,5
21004,Brussel,Bruxelles,Bader,5
21004,Brussel,Bruxelles,Bilel,5
21004,Brussel,Bruxelles,Charly,5
21004,Brussel,Bruxelles,Constantin,5
21004,Brussel,Bruxelles,Corentin,5
21004,Brussel,Bruxelles,Edoardo,5
21004,Brussel,Bruxelles,Edouard,5
21004,Brussel,Bruxelles,Eliot,5
21004,Brussel,Bruxelles,Elohim,5
21004,Brussel,Bruxelles,Ernest,5
21004,Brussel,Bruxelles,Fabio,5
21004,Brussel,Bruxelles,Georgios,5
21004,Brussel,Bruxelles,Grégoire,5
21004,Brussel,Bruxelles,Harun,5
21004,Brussel,Bruxelles,Ianis,5
21004,Brussel,Bruxelles,Ilhan,5
21004,Brussel,Bruxelles,Ilyass,5
21004,Brussel,Bruxelles,Ionatan,5
21004,Brussel,Bruxelles,Iyed,5
21004,Brussel,Bruxelles,Jabir,5
21004,Brussel,Bruxelles,Jakob,5
21004,Brussel,Bruxelles,Jakub,5
21004,Brussel,Bruxelles,Jawad,5
21004,Brussel,Bruxelles,Jeremy,5
21004,Brussel,Bruxelles,Johannes,5
21004,Brussel,Bruxelles,Joud,5
21004,Brussel,Bruxelles,João,5
21004,Brussel,Bruxelles,Kadir,5
21004,Brussel,Bruxelles,Kamal,5
21004,Brussel,Bruxelles,Khalid,5
21004,Brussel,Bruxelles,Lewis,5
21004,Brussel,Bruxelles,Loukas,5
21004,Brussel,Bruxelles,Léonard,5
21004,Brussel,Bruxelles,Mahir,5
21004,Brussel,Bruxelles,Mattéo,5
21004,Brussel,Bruxelles,Matéo,5
21004,Brussel,Bruxelles,Maxence,5
21004,Brussel,Bruxelles,Milan,5
21004,Brussel,Bruxelles,Mohamadou,5
21004,Brussel,Bruxelles,Mouctar,5
21004,Brussel,Bruxelles,Mounir,5
21004,Brussel,Bruxelles,Moustapha,5
